"Group.1","x"
"12/1/2014",88.175
"12/1/2015",96.8
"12/1/2016",80.1
"12/1/2017",79.15
"12/1/2018",92.475
"12/1/2019",76.55
"12/1/2020",75.625
"12/10/2011",78.2
"12/10/2012",94.45
"12/10/2013",98.4
"12/10/2014",85.325
"12/10/2015",85.6
"12/10/2016",54.5
"12/10/2017",86.125
"12/10/2018",52.875
"12/10/2019",94.675
"12/10/2020",79.45
"12/11/2011",61.55
"12/11/2012",76.4
"12/11/2013",90.6
"12/11/2014",71.9
"12/11/2015",86.775
"12/11/2016",53.2
"12/11/2017",86.65
"12/11/2018",65.775
"12/11/2019",79.65
"12/11/2020",88.55
"12/12/2011",74.025
"12/12/2012",68.725
"12/12/2013",90.2
"12/12/2014",63.775
"12/12/2015",91.8
"12/12/2016",83.425
"12/12/2017",85.275
"12/12/2018",72.775
"12/12/2019",55.5
"12/12/2020",90.45
"12/13/2011",73.925
"12/13/2012",61.025
"12/13/2013",73.45
"12/13/2014",71.45
"12/13/2015",85.125
"12/13/2016",79.9
"12/13/2017",41.95
"12/13/2018",93
"12/13/2019",82.35
"12/13/2020",82.6
"12/14/2011",71.35
"12/14/2012",68.575
"12/14/2013",83.525
"12/14/2014",83.325
"12/14/2015",87.7
"12/14/2016",73.125
"12/14/2017",52.45
"12/14/2018",90.625
"12/14/2019",97.175
"12/14/2020",81.575
"12/15/2011",85.925
"12/15/2012",70.3
"12/15/2013",93.8
"12/15/2014",86.075
"12/15/2015",79.1
"12/15/2016",49.075
"12/15/2017",66.2
"12/15/2018",97.175
"12/15/2019",79.75
"12/15/2020",74.35
"12/16/2011",77.15
"12/16/2012",94.4
"12/16/2013",80.325
"12/16/2014",92.25
"12/16/2015",76.625
"12/16/2016",37.2
"12/16/2017",75.075
"12/16/2018",94.2
"12/16/2019",83.75
"12/16/2020",77.275
"12/17/2011",71.65
"12/17/2012",95.9
"12/17/2013",89.8
"12/17/2014",86.05
"12/17/2015",93.875
"12/17/2016",59.35
"12/17/2017",74.675
"12/17/2018",85.7
"12/17/2019",95.375
"12/17/2020",88.125
"12/18/2011",77.575
"12/18/2012",86.95
"12/18/2013",88.375
"12/18/2014",69.475
"12/18/2015",81.85
"12/18/2016",94.525
"12/18/2017",85.225
"12/18/2018",72.375
"12/18/2019",77.225
"12/18/2020",83.5
"12/19/2011",80.175
"12/19/2012",74.875
"12/19/2013",83.05
"12/19/2014",67.05
"12/19/2015",55.625
"12/19/2016",68.8
"12/19/2017",77.425
"12/19/2018",73.45
"12/19/2019",50.95
"12/19/2020",79.275
"12/2/2011",76.175
"12/2/2012",90.35
"12/2/2013",90.85
"12/2/2014",85.875
"12/2/2015",97.9
"12/2/2016",69.4
"12/2/2017",83.15
"12/2/2018",97.425
"12/2/2019",91.525
"12/2/2020",67.125
"12/20/2011",78.525
"12/20/2012",73.5
"12/20/2013",81.725
"12/20/2014",68.925
"12/20/2015",48.325
"12/20/2016",58.825
"12/20/2017",66.775
"12/20/2018",91.775
"12/20/2019",50.8
"12/20/2020",89.15
"12/21/2011",96.325
"12/21/2012",81.375
"12/21/2013",89
"12/21/2014",74.55
"12/21/2015",70.825
"12/21/2016",52.9
"12/21/2017",67.55
"12/21/2018",97.425
"12/21/2019",60.025
"12/21/2020",93.225
"12/22/2011",88.65
"12/22/2012",68.075
"12/22/2013",91.55
"12/22/2014",83.2
"12/22/2015",92.975
"12/22/2016",70.6
"12/22/2017",70.325
"12/22/2018",84.525
"12/22/2019",77.4
"12/22/2020",89.725
"12/23/2011",86.6
"12/23/2012",64
"12/23/2013",93.9
"12/23/2014",97.775
"12/23/2015",98.525
"12/23/2016",74.95
"12/23/2017",88.075
"12/23/2018",82.475
"12/23/2019",81.65
"12/23/2020",82.675
"12/24/2011",75.2
"12/24/2012",79.275
"12/24/2013",76.275
"12/24/2014",99
"12/24/2015",93.975
"12/24/2016",83.1
"12/24/2017",77.85
"12/24/2018",86
"12/24/2019",77.45
"12/24/2020",92.925
"12/25/2011",84.375
"12/25/2012",88.425
